tic,n_events_ge2,max_event_snr,period_fap,tls_sde
161358441,14,2.813253878673383,0.3996003996003996,4.321581174580378
161440068,14,6.649481894166728,0.18581418581418582,4.640391075831656
161376559,16,4.259399249859259,0.1798201798201798,4.961867549697109
164695091,12,3.511518291853441,0.8801198801198801,5.125785218656885
164699594,0,,,4.823806778351097
164681149,8,3.3771051090008206,0.5884115884115884,5.305973892408424
164698728,5,6.470778621274322,0.3626373626373626,6.100429606669233
161458420,11,4.95757584677425,0.7322677322677322,5.281549517536689
164720895,10,6.455918090718776,0.6913086913086913,4.499661864035074
164720937,6,12.967871753143147,0.14785214785214784,3.184812958159402
164753256,3,2.5888524833256885,0.26973026973026976,6.44356170211604
164768954,12,5.898613666529008,0.3086913086913087,4.7840533519892485
164775178,4,3.929012130534037,0.1918081918081918,5.412683647700631
165940959,4,2.6674257763546088,0.26573426573426573,4.34230532618731
165889185,8,2.7812574440470454,0.31368631368631367,4.091924397478495
164772943,13,4.129339990616959,0.47052947052947053,6.366114500327077
169266000,11,3.3466818055267655,0.3126873126873127,4.296221432528743
169304346,11,3.7924070503154583,0.6503496503496503,5.353048902442268
167526213,9,4.105362392799485,0.5274725274725275,6.367984063842934
167655998,23,4.06002063177429,0.8281718281718282,5.70782308512853
175392087,7,3.3007160161787703,0.2937062937062937,5.25484375996397
175397329,14,3.116712500976629,0.6433566433566433,4.999011836536261
175405928,11,3.015430048101404,0.2707292707292707,5.418779605852002
175405764,5,3.611816207381999,0.2597402597402597,6.156804644028278
175409859,15,3.172502971265369,0.14985014985014986,7.0208575977322765
175411371,16,3.5181601098968103,0.35764235764235763,5.354885188730918
175457541,17,3.420167743199479,0.6923076923076923,5.494322494673335
175475124,15,3.811851587623959,0.13486513486513488,6.504367655196354
179282641,18,3.690515454400134,0.4785214785214785,4.372814929745484
179284271,15,3.8706589350217193,0.5944055944055944,6.2240114574193734
167549317,24,3.446975175453667,0.10989010989010989,6.543079668741938
167797589,31,3.7510952444864145,0.5714285714285714,6.222074234337286
179492666,10,3.152272848617266,0.2957042957042957,4.540210288054297
167526477,19,3.328133460219925,0.3096903096903097,6.416522220635502
179491590,20,4.33208589089788,0.3886113886113886,4.757393303429201
179677415,0,,,4.356837255628019
167723227,37,3.781459032372439,0.8291708291708292,5.649800256846078
167698166,36,5.854506205327917,0.983016983016983,10.188235630633974
179677491,15,3.3788069666716694,0.7772227772227772,5.144295713007224
179823111,18,2.955195736794509,0.18081918081918083,7.871483727142654
180413022,2,2.345767784685365,0.1068931068931069,4.35726902313158
179986582,4,3.322562787042317,0.0939060939060939,3.847405947251653
180444255,23,3.748204943984192,0.6073926073926074,5.196880578152233
180444967,18,2.834042734590961,0.6913086913086913,6.388711806768726
180724548,4,2.5729717260738156,0.1958041958041958,5.697870155257124
181230103,6,3.3136874660396898,0.20279720279720279,5.874801367175975
181454895,20,4.035512199422338,0.7542457542457542,6.9475990828779075
183495016,11,3.1516329871645063,0.1918081918081918,5.365370326249312
182521219,17,3.6513386643745753,0.18281718281718282,6.566123340400198
183529176,20,3.0763046305248833,0.939060939060939,6.439811718037042
183529571,1,2.1902590072176076,,6.972156774408871
180551167,25,3.2902846895087228,0.24675324675324675,6.252851136435966
183529462,5,3.833553989019042,0.055944055944055944,5.976680925334121
180723706,21,2.9405685910150066,0.3256743256743257,9.220418850651242
183529631,17,3.5246397466485604,0.8421578421578422,5.016724140241977
183563012,0,,,4.073652859439841
180724528,3,2.280884053226874,0.12787212787212787,6.968111825644608
183533154,5,2.5424452159253903,0.25874125874125875,5.648286134809537
183536420,11,3.1826110511819556,0.34065934065934067,6.422889652850959
183532275,4,3.004506264593031,0.3826173826173826,7.938762831668886
180999563,25,3.0145398637958873,0.5404595404595405,6.794473870432434
