tic,n_events_ge2,max_event_snr,period_fap,tls_sde,ra,dec,Tmag,Teff,rad
101930558,16,3.349880999310028,0.8591408591408591,6.260350645550106,12.8914222495199,-43.7678032327531,9.1334,6450.0,1.32949
101932572,15,3.162576419636707,0.3996003996003996,9.499323334517356,13.2943541706492,-44.5707943577263,9.0186,6548.0,1.43674
101944261,11,3.2719021298243156,0.4975024975024975,5.935037951133744,14.067600586382,-42.6785212852053,7.9982,6322.84,1.12649
101948395,12,3.4036003334088183,0.7302697302697303,4.738594500843134,14.7621489702292,-43.2469079542982,8.678,6062.0,1.41771
101933280,10,3.693406102977636,0.6183816183816184,5.516985570821269,13.4212290887156,-43.1480900450225,8.9592,6029.0,1.09556
101963736,12,3.3201624112644357,0.1978021978021978,5.428764301223947,15.2379316334916,-46.0522319870817,10.9414,4997.1,0.861209
100123131,33,4.0199350510826894,0.978021978021978,6.14086031869106,25.5361566551848,-45.395706025709,13.954,3283.0,0.397668
102049230,14,3.1710903137602666,0.2757242757242757,4.203620211366313,16.9519952724599,-44.8987621864028,9.4927,6271.0,1.07617
102029678,18,3.2103441421192125,0.9790209790209792,4.96066261766129,15.7150517430953,-46.0733173172477,10.1393,5915.0,1.17675
10819945,1,2.053308036307215,,0.0,20.4964541356243,-9.45773706438628,8.80732,7012.0,1.81327
10819194,7,3.008275531119663,0.5544455544455544,5.536766527177948,20.4169794855754,-9.67190020717459,9.41083,5572.4,1.23056
10838083,9,2.8980050226289964,0.6643356643356644,5.453756970188565,20.9895170083146,-9.17778432333177,13.9485,3372.0,0.440459
111245072,13,3.395618541966319,0.3156843156843157,5.624684702935531,30.2297800871671,-39.9666764337897,10.1514,5861.0,1.01824
111267568,3,2.321748572668895,0.1478521478521478,12.793142924231374,30.687690800035,-40.9508726460891,8.089,4824.5,0.787594
114750474,11,6.63523258713613,0.0619380619380619,5.482115097703668,359.327368050164,-18.3963329366624,8.9697,5449.06,1.12189
114818487,4,2.216475831556525,0.3246753246753247,11.14353537245028,2.2942852697454,-21.272627687523,13.9799,2975.0,0.229226
114818789,10,3.8832526051565015,0.3846153846153846,0.0,2.29811241131774,-19.5000153743421,10.8397,6034.2,1.60102
114858562,11,2.8218342908535745,0.7792207792207793,10.116377349611929,2.79399265380326,-20.3510336113458,14.068,3062.0,0.299449
114859570,17,2.8915063946880726,0.6213786213786214,11.966305680010612,2.82505407957359,-21.249649032121,7.79842,6321.0,2.21491
102063797,29,3.2701771790468745,0.8661338661338661,5.374695610754697,17.2679931722063,-42.2347651197624,9.0601,6220.4,1.82227
114918596,13,5.902239919141729,0.6913086913086913,6.050197461001063,314.899194579564,-39.011353915331,10.0727,5674.0,0.784495
114948814,17,4.98183007513236,0.8111888111888111,6.677113963720319,315.016411105556,-38.7204344060658,8.4003,4571.0,0.688405
102070608,28,3.579359988217426,0.3896103896103896,5.69281805436684,17.5722274550557,-43.8768181469977,10.5137,5506.0,0.947276
114949823,11,5.941532108806546,0.5274725274725275,4.773063986721666,315.051498010396,-36.8624931536058,9.3341,6609.0,1.34456
114952667,3,2.9140684503700536,0.0619380619380619,3.876449418489661,315.220257456771,-40.2365447502963,9.3445,6616.0,1.42392
102086414,25,4.036274481097055,0.8761238761238761,7.408906752084476,18.0726955295425,-44.7475747048322,11.8049,4253.6,0.601512
114953091,11,2.9305505466026633,0.0859140859140859,4.84028636556095,315.227048177076,-41.0269187234924,9.4235,6129.8,2.33313
11518255,8,3.063976033767404,0.3536463536463536,4.215773719688532,18.1922132676601,-25.2355791387311,8.2656,4212.0,0.694961
115043101,11,4.059769494230475,0.1928071928071928,4.744156257937368,315.902391095362,-39.687925195406,8.6782,5797.0,1.3195
115273603,14,3.487570449714153,0.7242757242757243,4.645771894675969,25.7636429728966,-38.6687111962348,9.76916,3757.0,0.680127
115273621,6,3.2585110914305626,0.4705294705294705,6.024928818823019,25.7650101531806,-38.7929985359606,10.2627,5803.0,1.38608
115012786,13,3.077009214536651,0.0569430569430569,5.441262244871996,315.606010068105,-40.6578747287037,9.3251,6055.3,1.13712
115150962,13,3.448844743371039,0.7032967032967034,5.0646813884862745,317.007065459541,-37.8369974317507,9.1815,5438.8,0.959755
115276582,12,3.0512645979627124,0.6183816183816184,3.8335891429405304,26.1725149993432,-38.7078274827024,8.9895,6278.0,1.131
11528214,10,3.814807162106883,0.0699300699300699,5.293040292100468,18.4883447245781,-24.7957439648288,10.291,5269.0,0.824917
115350058,12,3.263543269382567,0.6803196803196803,5.376789756885158,27.999389528868,-41.5539894369518,10.2043,5865.0,1.33756
115284339,10,3.5847156932476056,0.6183816183816184,5.699410099384077,26.6793907349186,-41.4565047156101,10.015,6047.0,1.11836
115320495,10,3.297986941159194,0.1678321678321678,4.932513570619276,27.1974824758,-39.3217620094213,11.41,3897.0,0.586691
115321756,8,3.097305608779452,0.4955044955044955,3.571940640932764,27.4093541344362,-36.6821848287962,12.4455,3368.0,0.366488
11545988,11,4.226970959341172,0.7882117882117882,3.3148964839239397,19.0460352557919,-26.0471134587802,14.7695,3456.0,0.377498
11557550,13,3.11780260803699,0.8291708291708292,5.15428287571136,19.6030016716495,-26.1886187506679,11.0017,3730.0,0.689195
11645778,10,2.6399358736920493,0.5854145854145855,4.551691643872211,21.3753600043695,-24.7196638446251,7.6154,6407.0,1.62256
11637281,11,3.2732568385951377,0.3896103896103896,5.571061229691338,21.1062434526003,-27.8359232038313,12.6771,3361.0,0.39846
11615061,12,3.1277783378523005,0.2817182817182817,4.849765689902462,20.7692923978394,-26.8329392669264,9.8776,6166.0,1.22446
115692561,11,4.563669236134525,0.2127872127872128,8.440146014075097,7.05510664855085,-36.3914199474477,9.9268,4805.0,0.801692
11649564,8,2.439012986177329,0.4425574425574425,6.5798706641776885,21.6548582657256,-24.2832805333325,9.2025,4809.0,0.680504
11649619,14,3.419456766810639,0.3456543456543456,6.066768232061989,21.9102051228823,-24.0157163554642,9.05,8839.0,1.71628
115693639,13,3.286613419876391,0.5784215784215784,5.327920006008244,7.18559364793772,-36.6996190479724,9.9643,5986.0,0.967107
11649757,3,3.234224538051308,0.0059940059940059,4.058946718777065,21.897752994204,-24.9439129794949,9.5603,5035.0,0.784698
11651884,12,3.0373842320318207,0.5764235764235764,4.857977688964818,22.1601610423497,-26.39167749946,13.5144,3461.0,0.38029
117549467,3,2.3095405117344,0.2127872127872128,4.641244238652288,0.302007051347542,-11.9640475266928,8.19289,6263.8,2.13487
118826478,16,3.831810081409863,0.3696303696303696,6.147035930454007,11.1320830306225,-37.8299788499079,9.9639,5441.0,0.788537
117643471,13,3.791191654944901,0.4775224775224775,5.60966523302354,9.69239861954773,-38.9270630373173,10.2497,5913.0,1.15549
120461208,17,3.5666424736857687,0.7442557442557443,5.2914659099568,1.26097403082461,-36.0151193936626,7.2197,6174.56,1.15139
120414543,15,3.1826458154972546,0.7332667332667333,5.319129765086209,0.0853668442620861,-41.0405994341506,9.8099,6062.0,1.09296
120461410,15,3.274856729621046,0.6513486513486514,5.641316599066252,1.43356035344758,-36.7786410833437,9.5359,5644.4,1.16936
120430207,22,3.486022705639883,0.7972027972027972,5.45075536503421,0.642860180646254,-39.1748688018927,14.7857,2853.0,0.146623
120505367,4,3.282933020039302,0.5414585414585414,7.1374375320571115,2.19503060532114,-36.7441751511727,8.2059,6443.0,2.03071
120584779,20,3.212147864840591,0.9170829170829172,5.53468679682709,4.21979338329538,-36.1966142164837,10.1956,5590.0,1.02536
120565939,17,3.5544767175206564,0.2157842157842157,4.548518006948423,3.81997101621629,-37.3094939767824,10.7512,5431.0,0.888521
120608824,13,3.293411568727731,0.1298701298701298,4.5129546811758185,4.94377318399486,-36.0633169309458,13.2583,3212.0,0.215206
121423680,15,3.2320279272281605,0.7672327672327672,5.118880754116796,341.92000040346,-47.693617792607,9.8183,5973.0,1.09486
12377867,12,3.790888395965446,0.0089910089910089,6.799868245281671,1.07810017322649,-29.8256986270236,10.1068,6636.0,1.2174
12393811,2,2.8623735038143945,0.1268731268731268,5.43473570066974,1.24432708901205,-29.5632685223829,10.9972,5955.0,1.00662
136842674,11,3.0080454700434576,0.7972027972027972,4.46219000747159,22.796054210459,-9.31223586247527,7.5655,5841.0,0.975415
12418307,13,35.53649818387019,0.2167832167832167,4.415462346076993,1.92120132654355,-29.6466068783285,13.2519,6322.0,1.69322
12393831,14,3.518109402813891,0.0789210789210789,5.356733209199493,1.23057104615622,-29.695175014779,14.1191,5941.0,0.908921
12434574,8,3.668422715511329,0.0389610389610389,7.330813656607989,3.05400519479268,-27.7845388592273,7.8361,6527.0,1.46289
12509612,14,2.671263904673736,0.3276723276723277,6.873501980739318,4.04299039018862,-27.7783202439096,8.7496,5861.0,0.882831
12787544,11,3.737153706736024,0.1418581418581418,5.175887702335798,337.657729742817,-17.9480852901177,9.435,5109.0,0.836068
136845966,11,3.2004498521593954,0.1228771228771228,4.6704175223585835,8.22961806879934,-17.6986186249496,8.73104,5775.8,1.78216
139122986,12,2.8616792109097164,0.2787212787212787,5.157613040735527,343.676247615259,-46.413405322655,8.8279,5912.0,1.04756
138711927,16,3.205594167590244,0.6713286713286714,5.541060694963055,0.808321387644109,-19.7168667179256,12.8591,3403.0,0.329821
139700604,3,2.628625480844947,0.2777222777222777,6.112142738997244,322.564380106963,-53.1491154810905,7.795,6551.02,1.53499
139763851,9,5.569207707253371,0.1668331668331668,9.298208190681123,323.915099157517,-53.4254320860144,12.6371,3052.0,0.17858
139844443,16,3.3848111847187727,0.4345654345654345,5.189435263181209,325.763947149117,-52.2395971492761,9.1035,6484.0,1.20429
139987152,13,4.071516706573165,0.4115884115884116,5.182364665702721,327.746950031543,-53.4098786411036,8.7047,5567.0,1.77457
143923307,13,2.929540885900116,0.2987012987012987,4.963533635069057,332.695443638857,-52.1093293166213,14.41,31000.0,0.18
144103775,4,3.0745982148645714,0.7482517482517482,3.826641725002559,59.2237188087056,-45.2456453377822,10.0592,5934.0,1.02742
144102161,14,3.938321285989608,0.6773226773226774,5.684379532943103,58.9792286988303,-44.957956233905,11.6625,3939.0,0.604909
144102233,11,5.656659461204294,0.5474525474525475,5.091825212544436,58.9491722430619,-44.6910175100062,12.9537,3390.0,0.374738
143952604,3,2.209075037785588,0.0799200799200799,5.04873754428273,335.249938845309,-53.7402909741723,10.3358,6071.0,1.03055
143923380,15,3.0547661405027804,0.2047952047952048,5.141148411715164,332.619352655572,-51.8562547469723,10.7545,5063.0,0.735921
144068927,12,4.291370485344633,0.5414585414585414,7.50307220059746,337.694332753322,-48.6319156808048,9.6068,6077.0,1.27934
144284767,9,2.833197736649155,0.3986013986013986,5.51426580110129,354.005119047526,-43.4479019227898,8.4717,6003.0,1.7035
144308900,19,2.927587730209934,0.5014985014985015,6.845702972534392,354.84644367542,-45.0807982810655,10.4582,5634.0,0.836133
144331448,11,2.6994657971077536,0.2097902097902098,6.1594269239217425,355.821699106839,-45.1578246009962,8.7383,9145.0,1.64411
144313331,8,2.421560341310902,0.8191808191808192,4.579346561687033,355.162585678624,-42.9335984406972,9.7492,4499.0,0.687738
144378625,14,3.5432947175070755,0.5854145854145855,5.863314330474962,356.761078303761,-44.7881471314012,9.2506,5519.0,0.827932
144385668,10,2.7394950465395587,0.6573426573426573,5.85049038560961,357.152728636405,-45.4442622089164,10.3587,6193.0,1.10817
144387241,16,3.6170273597184655,0.6143856143856143,5.660801655659252,357.322990739876,-42.1026929505006,11.1659,3726.0,0.474703
144403828,14,6.542978126006978,0.6303696303696303,6.515083873555378,357.917230325611,-42.7578356485538,9.5616,5757.0,0.95257
144406842,11,3.616267548128,0.1638361638361638,4.719255990391651,358.078176717969,-46.1286461354585,8.5117,5560.62,0.791459
144432683,15,2.97631458177574,0.3736263736263736,8.320421526777377,358.517302259938,-42.3018882557973,9.694,6232.0,3.19669
144440091,17,3.2479061463747967,0.5234765234765235,5.805006064271772,359.092742521307,-43.7643445766614,9.9656,6079.0,1.05935
144434171,17,3.679425754252328,0.6493506493506493,4.821688484419799,358.581536838884,-46.4627325938822,10.7121,4899.92,0.850655
144446304,10,3.066473672961211,0.1858141858141858,8.609675505371097,359.439877330863,-45.8153731657111,9.53877,3927.0,0.621764
144458200,12,2.9952279307278507,0.2687312687312687,8.348173051643661,336.271145485908,-47.8796861851805,9.93897,3304.0,0.366845
149011533,14,3.1412555498177492,0.6343656343656343,5.533788311982516,3.76500062895778,-33.5840620008934,8.5723,5709.6,1.57659
149838741,17,3.2055843161807305,0.8601398601398601,5.870736770436112,352.112060853693,-33.4357475429822,10.106,5558.0,0.915831
150030950,33,3.9039385400822426,0.4855144855144855,8.73298299241715,90.9859224697614,-62.3312197044643,8.9433,6961.0,1.48862
149971277,44,3.3316728028798925,0.7702297702297702,5.226533428950322,90.0089636310456,-60.8022755750863,11.4031,4010.0,0.796628
149971537,35,4.8317660918077445,0.5104895104895105,7.205595269191946,90.1717456382997,-61.3572882054863,10.3142,6308.0,2.08871
149993861,43,4.105468120092978,0.961038961038961,6.59013445697064,90.678028548954,-62.6399984923714,9.8943,5311.28,0.786552
150066811,9,3.0609483495571537,0.2447552447552447,7.786893386627071,91.5617506811009,-65.5486453934089,9.764,7830.0,2.14676
149973044,32,3.507044389221571,0.4485514485514486,5.24378533046092,90.0823174366429,-64.0859501809289,10.9643,5582.0,0.842918
150029502,40,4.532230191757716,0.4625374625374625,6.4302484909147894,90.7231027489979,-60.7055713893072,9.6828,6091.0,1.33262
150062502,44,3.418493127928606,0.5454545454545454,7.340271607248662,91.1643040740263,-62.178296601377,10.6838,5676.34,1.03831
150188659,5,2.959432762096955,0.0799200799200799,4.553454414277178,93.7125188274078,-60.8152106594034,9.9085,6238.59,1.77523
150098542,19,5.521773510994713,0.4175824175824176,5.4896213033813215,91.6826459166819,-62.6826095781775,8.3186,4738.0,0.623936
150106948,27,3.454267056822133,0.2177822177822178,6.3253863157882755,92.531417643018,-60.3049378627009,11.4651,5602.0,0.808757
150271706,3,2.8798910476316864,0.4525474525474525,4.4893118935982095,94.7851987517091,-63.8151072083597,10.3319,6616.0,2.84959
150102227,28,3.5520839642473776,0.7642357642357642,17.753768321375386,91.9503376486792,-64.4415880575628,8.7661,6363.0,2.52378
150146973,44,3.664527635919151,0.973026973026973,7.468757526082181,93.0493417523198,-62.3953066010949,10.0383,5830.39,1.54615
150357290,0,,,0.0,96.1615549692267,-64.0579511762382,10.4435,5650.55,1.05303
150104808,24,9.51559536813444,0.0629370629370629,5.763036871053153,92.280374609683,-63.9608591290326,9.1729,5595.0,2.14703
150270977,24,3.592626863457783,0.6193806193806194,5.678269473103141,94.7109876303452,-65.1134662242532,9.0942,6411.6,2.42856
150299078,33,3.2315486397713302,0.0009990009990009,6.491715787738191,95.0732087458827,-62.5522370648601,10.194,6186.61,1.46869
150274632,19,6.911511818816168,0.1548451548451548,9.28571799496986,95.0033545588777,-61.7730144197304,10.0982,6008.6,3.40999
150299115,38,3.820525485220524,0.8471528471528471,6.293268713657109,95.1507077214791,-62.457004957745,11.0527,5426.17,0.855684
150391118,19,3.5103196094797435,0.3196803196803197,5.9171280054164015,96.5198057933284,-63.3060862792593,9.9936,5771.59,2.53142
150391740,17,3.391774991806769,0.0779220779220779,5.9673923422722455,96.6528334654508,-62.095020756791,13.4374,3262.0,0.269242
150301109,42,3.4038756203404055,0.2617382617382617,5.389921228561565,95.410464095551,-61.5228463529521,12.5264,3447.0,0.335425
150390619,26,4.582216742041497,0.0349650349650349,8.352640101731913,96.5135539040433,-64.3302871565493,7.9141,6458.0,2.55153
150360766,25,3.00933238225107,0.1358641358641358,12.094428092834564,96.3534954541332,-62.4226564703123,7.89,7021.0,1.8081
152289084,8,3.162396588466638,0.2327672327672327,4.64769201381359,29.1497692416963,-40.8918432760788,12.9316,3457.0,0.374798
152069565,13,3.6156855251176254,0.5754245754245755,5.120954640405626,0.0740015238622567,-18.1724920466603,9.5423,5707.0,1.20982
