tic,kind,P,t0,T14,Lambda,delta,n_in,n_transits,sign_pass,odd_even_pass,no_secondary_pass,shape_pass,confirmed_Tred0
100067280,random,0.7361810613500428,1355.8157205034952,0.4,0.0,-1.6349632653170776e-05,14956,54,False,True,True,True,False
100067280,random,4.5830134738933355,1356.7222784889766,0.05,0.04828811972987825,1.0947324804212715e-05,358,10,True,True,True,True,True
100067280,random,20.19902253264418,1361.9616749994366,0.05,1.1489276043850798,0.00011895145179928118,72,2,True,True,True,True,True
100067280,random,2.7309693956567336,1355.4411933386662,0.05,1.197891618250103,4.3383299342057904e-05,563,16,True,True,True,True,True
100067280,random,17.638761478456942,1357.464120970811,0.4,0.0,-9.945036752640928e-06,849,3,False,True,True,True,False
100067280,random,0.6252325894226243,1355.4062142847747,0.2,0.0,-1.4267484269502358e-06,8785,64,False,True,True,True,False
100067280,random,13.497032547309109,1367.9325515905132,0.8,0.0,0.0,0,0,False,True,True,True,False
100067280,random,0.5332661712067701,1355.4880044834672,0.4,0.0,-1.9105825354649654e-06,20720,76,False,True,True,True,False
100067280,random,0.736252100733471,1355.9592784413142,0.8,0.0,-1.156874983845666e-05,27619,58,False,True,True,True,False
100067280,random,2.5219743353797597,1356.5809670877195,0.8,4.276237751555951,2.7952076663022196e-05,9353,18,True,True,True,True,True
100067280,random,17.760220440170485,1365.5605708449248,0.05,0.0,-1.7546422163882324e-05,72,2,False,True,True,True,False
100067280,random,1.5465708677201082,1355.468660334443,0.1,0.027549492173169952,3.569748131212055e-06,1880,27,True,True,True,True,True
100067280,random,9.531693392135669,1358.2225629617922,0.05,0.0,-0.00018415062830004085,72,2,False,True,True,True,False
100100827,seed,0.9430285655608311,1401.5283617560362,0.05,171.14293306255666,0.00044488583381346506,1444,41,True,True,True,True,True
100100827,random,9.093413885290014,1361.487975607921,0.8,72.05743680954234,0.0007594789698831751,2824,5,True,True,False,False,False
100100827,random,2.3981027035332008,1357.6496447040938,0.8,152.6623751428215,0.0008522674107627554,9005,17,True,True,False,False,False
100100827,random,1.29250701241052,1355.5982274669723,0.8,173.86600081495413,0.0007361223949256131,17310,33,True,False,False,False,False
100100827,random,1.0829050488286682,1356.050886887461,0.2,270.9876399143868,0.000823486118530752,5247,37,True,True,False,False,False
100100827,random,1.311442997914943,1355.531423752253,0.05,0.0,-0.00016332980195337817,1026,29,False,False,False,False,False
100100827,random,0.817910005888547,1355.649837002381,0.4,44.926553914492445,0.0002812717629407904,13686,50,True,False,False,False,False
100100827,random,24.03484001790806,1377.7425582376527,0.8,74.72171621062637,0.0012196182276437628,1131,2,True,True,True,True,True
100100827,random,6.755811440828157,1355.5119725960271,0.1,0.0,-0.00028390037755214153,431,6,False,False,True,False,False
100100827,random,3.106544545185297,1358.2834305887457,0.1,0.0,-0.0001391844442403017,845,12,False,True,False,False,False
100100827,random,15.60618953574575,1363.8705831260934,0.4,42.005247773412655,0.001230592710415064,560,2,True,False,True,False,False
100100827,random,4.02282001230771,1356.53050714239,0.4,18.349186085952628,0.00035952162799646507,2875,11,True,False,False,False,False
100100827,random,0.8762779347483652,1355.4042843110963,0.05,0.15203275306795333,1.2648691979119741e-05,1558,44,True,True,False,False,False
100100827,random,3.797246615425648,1357.1893548285016,0.2,320.914590762156,0.0016295666863273208,1465,11,True,True,False,False,False
100100827,random,1.0761192269804412,1355.9775198776608,0.8,238.5616276809132,0.0007634542536757676,20553,38,True,True,False,False,False
100100827,random,19.045407729466557,1364.0752263009404,0.1,8.710847520401744,0.000540458040976287,142,2,True,True,True,True,True
100100827,random,9.78834566495087,1362.383974561826,0.4,47.332441903521406,0.0009242560824765314,1145,4,True,True,False,False,False
100100827,random,5.817699515626466,1360.158956344911,0.4,48.80707312733613,0.0007667480923007683,1698,6,True,True,False,False,False
100100827,random,0.7556453559134969,1355.4640156510218,0.4,47.90514082038312,0.00027578789050740604,14569,53,True,True,True,True,True
100100827,random,0.9126108118947358,1355.5268174168623,0.05,127.99271592126354,0.00036430467218753694,1537,43,True,True,True,True,True
100100827,random,4.20948236985017,1355.512545803967,0.1,17.94549398308861,0.0003666421427753863,644,9,True,False,True,False,False
100100829,seed,0.9451926383967867,1364.8353649145254,0.05,96.23683037451045,0.001550998435213304,1515,43,True,True,True,True,True
100100829,random,0.6413091182262719,1355.701831443504,0.1,4.241552479872445,0.00019508288009784778,4230,60,True,False,True,False,False
100100829,random,7.658566298857439,1358.490630589501,0.05,0.0,-0.00033305467681322276,212,6,False,True,True,True,False
100100829,random,21.790682155326383,1356.6695489344468,0.1,8.459157776065462,0.0012891528531296373,202,3,True,False,True,False,False
100100829,random,5.200450679542455,1359.6602226462157,0.2,5.987800796012632,0.000524470802933652,858,6,True,False,True,False,False
100100829,random,18.80704149441857,1369.5660439452008,0.1,0.34807805100382394,0.00031088078812400093,144,2,True,True,True,True,True
100100829,random,2.986015632011591,1355.8733658462843,0.05,0.01259640228497842,3.297939972680265e-05,459,13,True,True,True,True,True
100100829,random,2.5030968900446644,1356.4065828354903,0.2,12.032488393577976,0.0004564342726347283,2276,16,True,True,True,True,True
100100829,random,1.052819131715963,1355.8378025946106,0.05,0.6275127507418715,0.00013771773890148157,1314,37,True,True,True,True,True
100100829,random,14.433276595764681,1361.1046639387073,0.1,0.3516462365024151,0.00022497075525996447,275,4,True,True,True,True,True
100100829,random,5.092300890608201,1358.2125903541723,0.05,0.7515525938044081,0.0003295183407574575,272,8,True,False,True,False,False
100100829,random,2.796142044944925,1355.9289556168587,0.2,0.0,-0.00012342128653104888,1918,14,False,True,True,True,False
100100829,random,1.0260175473378679,1356.3413650101388,0.8,0.3650708174789278,5.698317092128926e-05,21490,41,True,True,True,True,True
100100829,random,19.994703537490683,1360.2247629827393,0.1,0.2532962558550998,0.0002175197983317463,213,3,True,True,True,True,True
100100829,random,1.8545681635952609,1355.9968252440597,0.8,0.0,-5.4932022479681137e-05,12309,23,False,True,True,True,False
100100829,random,11.185919239145502,1365.8790347169636,0.4,0.14151835481856054,7.04088267552193e-05,1136,4,True,True,True,True,True
100100829,random,7.299133827837247,1358.4086291981662,0.05,0.0,-0.0002464588647038908,180,5,False,True,True,True,False
100100829,random,2.451039039294627,1356.7254902607967,0.1,17.76151840282594,0.0007908224018130163,1134,16,True,True,True,True,True
100100829,random,6.22854566816319,1359.1742211923843,0.2,0.3470157340178623,0.00012885699637733066,830,7,True,False,True,False,False
100100829,random,5.420592264395243,1355.5757497094053,0.8,0.0594478105070038,2.132668595075573e-05,4959,9,True,True,True,True,True
100100829,random,21.92554484107871,1372.2080440371387,0.4,0.0,-6.562994517254662e-05,573,2,False,True,True,True,False
101014057,random,7.236557069614925,1393.705604243018,0.2,0.1266813654764005,3.6152601215049e-05,286,2,True,True,True,True,True
101014057,random,0.9930441673465653,1387.3444101040345,0.4,0.32451355829229706,2.2300735633657058e-05,4530,16,True,True,True,True,True
101014057,random,3.9504935906380036,1390.1991699148261,0.05,0.008350112684440946,1.3102504355968797e-05,143,4,True,True,True,True,True
101014057,random,1.4824174569191435,1388.4746352188804,0.8,0.0,-2.4933062097383154e-05,6116,12,False,True,True,True,False
101014057,random,2.211326551728952,1388.0840254537995,0.05,0.0,-1.4777982705651121e-06,252,7,False,True,True,True,False
101014057,random,5.92227698921381,1388.9291526517568,0.2,0.07863891265880653,2.877818925725568e-05,278,2,True,True,True,True,True
101014057,random,8.671101198894462,1391.8486066296098,0.1,0.2624639582660602,7.428170177203468e-05,140,2,True,True,True,True,True
101014057,random,1.3356607597109957,1388.117682200826,0.2,0.0,-7.181135211669299e-05,1566,11,False,True,True,True,False
101014057,random,1.6260362540455746,1387.9153668747617,0.1,0.6517341102622902,5.230959976674484e-05,711,10,True,True,True,True,True
101014057,random,3.8941847249970976,1390.478117900572,0.1,0.0,-5.72235771177601e-05,288,4,False,True,True,True,False
101014057,random,4.833982717136007,1388.2128770615955,0.05,0.0,-0.00022856096951466372,136,4,False,True,True,True,False
101014057,random,2.7398772701978373,1387.7117442673161,0.4,0.0,-8.484914506012284e-05,1704,6,False,True,True,True,False
101014057,random,8.286110380240848,1389.8323208455206,0.4,0.4656259544430555,4.93401677383081e-05,566,2,True,True,True,True,True
101014057,random,4.539333193060529,1391.075046300138,0.05,0.0,-1.4073409570985351e-05,101,3,False,True,True,True,False
101014057,random,2.0272240707490163,1387.8436917810357,0.2,1.0492579758163034,5.257393096092877e-05,1129,8,True,True,True,True,True
101014057,random,1.9655213596779235,1387.6419809141787,0.05,0.4739642900361628,6.969658059922953e-05,287,8,True,True,True,True,True
101014057,random,0.6037361012422092,1387.1997570396538,0.05,1.1057206578886634,5.854918744194327e-05,951,27,True,True,True,True,True
101014057,random,1.969010382928057,1387.5955690365402,0.05,0.0,-0.0001544341057333128,287,8,False,True,True,True,False
101014057,random,1.4624552803849984,1387.220438348598,0.1,1.077453443766484,6.03026653446655e-05,850,12,True,True,True,True,True
101014057,random,1.4516051398330712,1388.012951335429,0.05,0.0,-3.93455646443595e-05,394,11,False,True,True,True,False
101017159,random,1.1154681410155685,1387.3525894186625,0.8,0.0,-4.955207921494988e-06,7949,16,False,True,True,True,False
101017159,random,0.8004940791753271,1387.4224886233678,0.8,0.0,-0.0002774060045225113,11145,21,False,True,True,True,False
101017159,random,2.3261649104360416,1388.7465333932166,0.1,0.0,-0.0004818859686242584,420,6,False,True,True,True,False
101017159,random,1.4740522845157247,1387.4567857232616,0.05,0.04962766536369884,0.00018843008441481917,352,10,True,True,True,True,True
101017159,random,0.5644882087358699,1387.259960459276,0.4,0.0,-0.0006589688550423345,7959,29,False,True,True,True,False
101017159,random,4.68934380094781,1391.316998434005,0.8,0.0,-0.00045731734671426255,1134,2,False,True,True,True,False
101017159,random,4.758991829584801,1387.956094877607,0.1,0.28166947469203985,0.0005067492343044886,279,4,True,True,True,True,True
101017159,random,6.000207114265923,1390.2631415471583,0.8,0.0,-0.00020737575529028207,1145,3,False,True,True,True,False
101017159,random,3.519451594867123,1387.5964824894284,0.8,0.4590115095596716,0.00025384500796011444,2641,6,True,True,True,True,True
101017159,random,3.100949463694877,1388.6672708689132,0.2,0.0,-6.919811816045998e-05,714,5,False,True,True,True,False
101017159,random,5.331255813324809,1392.456128803892,0.8,0.0,-4.2537112678994244e-05,1932,4,False,True,True,True,False
101017159,random,0.5184812445598638,1387.3782074232522,0.4,0.0,-0.00034398111150894594,8652,32,False,True,True,True,False
101017159,random,6.88269486603113,1393.984356606385,0.2,0.0,-0.0001752903604384087,296,3,False,True,True,True,False
101017159,random,1.1472405947780715,1387.7821763974262,0.1,0.0,-0.0003631749439825825,928,14,False,True,True,True,False
101017159,random,0.8170724919886109,1387.8685979045313,0.05,0.0,-0.0010082084913707766,676,19,False,True,True,True,False
101017159,random,1.489938103738509,1387.983565211918,0.8,0.0,-1.5817575010649912e-05,6157,11,False,True,True,True,False
101017159,random,7.107966642828387,1393.006734581114,0.4,0.0,-0.0013299624399825904,574,2,False,True,True,True,False
101017159,random,0.5816500312248566,1387.663274511617,0.05,0.0,-2.263854713700032e-06,921,26,False,True,True,True,False
101017159,random,2.915360343745415,1390.0298597176038,0.2,0.0,-0.0006681187330910549,717,6,False,True,True,True,False
101017159,random,6.420818874896911,1389.0018793536328,0.05,0.01907491609813427,0.00025921672449001523,72,2,True,True,True,True,True
101017638,random,1.9532645487090778,1387.277478263318,0.1,0.24437500028561235,0.0004484186573291799,643,9,True,True,True,True,True
101017638,random,0.8564405014186199,1387.3407172855063,0.05,0.0,-0.00019942214552589677,675,19,False,True,True,True,False
101017638,random,8.331917881337255,1387.3205530811342,0.4,0.13104212342318847,0.0003604210644165497,521,2,True,True,True,True,True
101017638,random,7.724120579690869,1394.721116507814,0.05,0.1518302022169398,0.001499452768640035,36,1,True,True,True,True,True
101017638,random,0.6494657145109952,1387.278116518875,0.1,1.3445463042843824,0.0006200848442707493,1784,25,True,True,True,True,True
101017638,random,8.299676967362819,1390.369844833385,0.05,0.08853660535977606,0.0008208514347146264,70,2,True,True,True,True,True
101017638,random,5.026453422227614,1387.8478583329174,0.2,0.15939095949417437,0.00038286839017190696,568,4,True,True,True,True,True
101017638,random,1.074946766699608,1388.0696250792205,0.4,0.00153058652655989,2.100453231294989e-05,4099,16,True,True,True,True,True
101017638,random,1.1601371507390938,1388.2735258622527,0.2,0.0,-0.00045642074774966684,1870,14,False,True,True,True,False
101017638,random,1.373449920980928,1388.048457934208,0.4,0.14974110877377295,0.00021212384420318285,3126,11,True,True,True,True,True
101017638,random,7.184661215004991,1392.9810169961186,0.1,0.0,-0.0036446347286255166,144,2,False,True,True,True,False
101017638,random,8.2018204256295,1390.9794359516354,0.05,0.0,-0.002824386144050146,72,2,False,True,True,True,False
101017638,random,1.0628539730366422,1388.1030578834034,0.8,0.09653834946801945,0.0001735067707531909,8400,17,True,True,True,True,True
101017638,random,0.5647601811088628,1387.2244035803005,0.05,0.0,-0.001176905958505215,1026,29,False,True,True,True,False
101017638,random,4.99281154200973,1391.5930482841088,0.1,0.0577919204593367,0.00046441617606686426,143,2,True,True,True,True,True
101017638,random,1.239250346339425,1387.8807319017255,0.4,0.0,-0.0011953987485302693,3491,13,False,True,True,True,False
101017638,random,0.9296623534191405,1387.6754075284102,0.2,0.2867101048058292,0.0002878796155190101,2404,17,True,True,True,True,True
101017638,random,1.7393050634041831,1388.0877148620168,0.1,0.0,-0.0003621753884707278,640,9,False,True,True,True,False
101017638,random,6.6492605981703425,1389.4885074978524,0.8,0.09509259267963123,0.0002093416391228347,1129,2,True,True,True,True,True
101017638,random,0.5656709125222714,1387.430955662114,0.2,0.6661106847381731,0.00044728461179525123,3915,28,True,True,True,True,True
101058021,random,1.1840804633726436,1388.246370810104,0.05,0.0,-0.00012817536987391124,463,13,False,True,True,True,False
101058021,random,6.076168195602775,1388.614072411604,0.8,0.0,-0.00021526701967147877,1402,3,False,True,True,True,False
101058021,random,2.592076320649123,1388.9792767513895,0.8,0.0,-4.514343841102115e-05,3786,7,False,True,True,True,False
101058021,random,2.7375964819026195,1388.2188275821745,0.05,0.0,-0.002164696454097938,212,6,False,True,True,True,False
101058021,random,0.9417733547543587,1387.3036626292462,0.8,0.0,-0.0008323822084340818,9509,19,False,True,True,True,False
101058021,random,0.6769305250675954,1387.4834802298,0.4,5.708511564066775,0.0007414907267422018,6619,24,True,True,True,True,True
101058021,random,7.579977565283512,1389.8041099341722,0.1,0.0,-0.001451524617182682,180,3,False,True,True,True,False
101058021,random,1.3038415934850858,1387.9966013872315,0.8,0.01141432834418459,3.150624161104703e-05,6925,13,True,True,True,True,True
101058021,random,8.375904137212999,1387.8783765524252,0.8,2.533603393910755,0.0006428683463110808,1094,3,True,True,True,True,True
101058021,random,6.373468277794791,1388.2758554351867,0.05,0.0,-0.0013653663823004862,99,3,False,True,True,True,False
